Unnamed: 0.1,restaurant_name,restaurant_type,rating,num_ratings,avg_cost_two_people,online_order,table_booking,cuisines_type,area,local address,rating_category
1448,Chintu Chit Chat Centre,Quick Bites,3.5,22,100.0,no,no,Street Food,Kammanahalli,Banaswadi,Good
1449,Chit Chat Cafe,"Beverage Shop, Quick Bites",2.8,40,150.0,no,no,"Beverages, Fast Food",Old Airport Road,Old Airport Road,Average
1450,Chitu'S Kitchen,Quick Bites,3.5,10,450.0,no,no,"North Indian, Chinese",Indiranagar,Indiranagar,Good
1451,Chivi'S Meilleurs Boulangers,Quick Bites,3.4,12,300.0,yes,no,"South Indian, Bakery, Fast Food",Electronic City,Electronic City,Good
1452,Choco Allure,"Takeaway, Delivery",3.4,5,300.0,no,no,Desserts,Indiranagar,Indiranagar,Good
1453,Choco Cheese,Dessert Parlor,2.8,40,300.0,yes,no,Desserts,Koramangala 5Th Block,Btm,Average
1454,Choco Nut Cafe,Quick Bites,3.2,19,150.0,yes,no,Desserts,Electronic City,Electronic City,Good
1455,Chocoberry,Dessert Parlor,3.5,56,400.0,yes,no,"Ice Cream, Desserts, Beverages",Banashankari,Jayanagar,Good
1456,Chocolat Boulangerie Patisserie,Dessert Parlor,4.1,445,400.0,no,no,"Bakery, Continental, Sandwich, Beverages, Desserts",Koramangala 4Th Block,Koramangala 4Th Block,Very Good
1457,Chocolate D'Luxe,Dessert Parlor,4.1,183,550.0,yes,no,Desserts,Brigade Road,Lavelle Road,Very Good
1458,Chocolate Junction,Dessert Parlor,3.8,29,200.0,no,no,Desserts,Brigade Road,Ulsoor,Good
1459,Choconut Cafe,Quick Bites,3.4,6,250.0,no,no,"Fast Food, Beverages",Electronic City,Electronic City,Good
1460,Chocs Cafe,Quick Bites,3.6,23,400.0,yes,no,"Fast Food, Desserts, Beverages",Frazer Town,Rt Nagar,Good
1461,Choi Choi Momos,Kiosk,3.8,29,300.0,no,no,"Chinese, Fast Food, Momos",Brigade Road,Brigade Road,Good
1462,Choice Of Food,Delivery,2.8,40,250.0,yes,no,"North Indian, Desserts",Whitefield,Whitefield,Average
1463,Chokha Chowka,Quick Bites,3.8,358,400.0,yes,no,"North Indian, Chinese",Jayanagar,Btm,Good
1464,Chokha Zaika,Quick Bites,2.8,40,300.0,no,no,North Indian,Electronic City,Electronic City,Average
1465,Choo Zi,Delivery,2.8,40,300.0,no,no,Chinese,"Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Average
1466,Chopserve,Quick Bites,3.5,5,300.0,no,no,Chinese,Hsr,Hsr,Good
1467,Chopstick Kitchen,Casual Dining,3.4,71,600.0,yes,no,"Chinese, Momos",Marathahalli,Kaggadasapura,Good
1468,Chopstick World,Casual Dining,4.0,178,750.0,no,no,"Chinese, North Indian",Rajajinagar,Basaveshwara Nagar,Very Good
1469,Chord Road Resto-Bar,"Casual Dining, Lounge",3.2,97,1000.0,no,no,"North Indian, South Indian, Chinese",Rajajinagar,Rajajinagar,Good
1470,Chorum Curryum,Quick Bites,2.8,40,250.0,no,no,"Chinese, Kerala, South Indian","Byresandra,Tavarekere,Madiwala",Btm,Average
1471,Chote Miya,Quick Bites,3.6,16,500.0,no,no,"Mughlai, Biryani, Rolls",Frazer Town,Frazer Town,Good
1472,Chow San,Casual Dining,3.0,122,500.0,yes,no,"Chinese, Thai, Momos",Bannerghatta Road,Bannerghatta Road,Good
1473,Chowk Tea Stall,Quick Bites,3.4,8,100.0,no,no,"Street Food, Tea","Byresandra,Tavarekere,Madiwala",Koramangala 7Th Block,Good
1474,Chowmein,Casual Dining,3.8,284,800.0,yes,no,"Chinese, North Indian, Momos, Biryani",Malleshwaram,Basaveshwara Nagar,Good
1475,Chowpatty,Quick Bites,3.6,95,300.0,yes,no,"North Indian, Fast Food, Street Food","Byresandra,Tavarekere,Madiwala",Koramangala 1St Block,Good
1476,Chriz Cafe,"Takeaway, Delivery",3.5,11,400.0,yes,no,"South Indian, Biryani",Bellandur,Sarjapur Road,Good
1477,Chubalas Curry And Rice,Quick Bites,4.0,209,550.0,yes,no,"Naga, Goan, Seafood, Chinese",Frazer Town,Kammanahalli,Very Good
1478,Chugg,Pub,3.9,746,1500.0,no,yes,"Finger Food, Continental, Asian, North Indian",Church Street,Church Street,Good
1479,Chulha Chauki Da Dhaba,Casual Dining,4.1,295,1000.0,yes,no,North Indian,Brookefield,Marathahalli,Very Good
1480,Chullah Bhatti,Casual Dining,4.0,557,900.0,yes,yes,"North Indian, Chinese",Bellandur,Marathahalli,Very Good
1481,Chullah Chandigarh,Casual Dining,4.2,308,800.0,no,no,North Indian,Bellandur,Bellandur,Very Good
1482,Chumma Delicious,Quick Bites,3.7,237,200.0,yes,no,"South Indian, Fast Food",Banashankari,Banashankari,Good
1483,Chung Shan Chinese Restaurant,Quick Bites,3.7,32,500.0,no,no,"Chinese, Momos",Church Street,Ejipura,Good
1484,Chung Wah,Casual Dining,2.5,73,800.0,no,no,"Chinese, Momos",Whitefield,"Itpl Main Road, Whitefield",Average
1485,Chung Wah Express,Casual Dining,2.8,94,600.0,yes,no,"Chinese, Thai, Momos, Vietnamese",Brigade Road,Indiranagar,Average
1486,Chung Wah Opus,Casual Dining,3.0,57,650.0,yes,no,"Chinese, Thai",Bannerghatta Road,Jp Nagar,Good
1487,Chung'S Chinese Corner,Casual Dining,2.7,283,700.0,yes,no,Chinese,Church Street,Indiranagar,Average
1488,Chungs Pavilion,Casual Dining,3.9,247,650.0,yes,no,Chinese,Indiranagar,Indiranagar,Good
1489,Church Street Social,Lounge,4.3,7544,1500.0,yes,no,"American, North Indian, Chinese, Finger Food, Momos",Brigade Road,Church Street,Very Good
1490,Churchill'S,"Casual Dining, Pub",4.1,1403,1100.0,yes,yes,"North Indian, Continental",Bannerghatta Road,Jp Nagar,Very Good
1491,Churn,Quick Bites,4.2,58,250.0,yes,no,"Desserts, Ice Cream",Malleshwaram,New Bel Road,Very Good
1492,Churrascaria Brazil,Casual Dining,4.1,111,1400.0,no,no,European,Kalyan Nagar,Kammanahalli,Very Good
1493,Chutney Chang,Casual Dining,4.1,2339,1500.0,yes,yes,"North Indian, Chinese, Bbq",Banashankari,Jayanagar,Very Good
1494,Ciclo Cafe,"Cafe, Casual Dining",4.3,1269,1000.0,yes,no,"Cafe, Italian, American",Indiranagar,Indiranagar,Very Good
1495,Ciclo Life,Delivery,2.8,40,400.0,no,no,"Salad, Beverages, Juices",Old Airport Road,Indiranagar,Average
1496,Cilantro,"Casual Dining, Bar",4.0,280,1500.0,yes,yes,"European, American, Continental, North Indian, Steak","Byresandra,Tavarekere,Madiwala",Koramangala 4Th Block,Very Good
1497,Cinnabon,Quick Bites,4.0,80,400.0,no,no,"Beverages, American, Bakery",Whitefield,Whitefield,Very Good
1498,Cinnamon,Casual Dining,3.7,28,1000.0,no,no,"North Indian, Asian, Continental",Lavelle Road,Seshadripuram,Good
1499,Cinnamon - Grills And Gourmet,Quick Bites,3.6,10,400.0,no,no,"Chinese, South Indian",New Bel Road,New Bel Road,Good
1500,"Cinnamon - Renaissance Hotel, Bengaluru",Dessert Parlor,4.3,236,500.0,no,no,Desserts,Malleshwaram,Race Course Road,Very Good
1501,Cinnamon'S Kitchen,Quick Bites,3.7,25,300.0,yes,no,"North Indian, South Indian, Fast Food",Indiranagar,Old Airport Road,Good
1502,Cirkus,"Bar, Casual Dining",4.3,331,1400.0,no,yes,"North Indian, Continental, Fast Food, Beverages, Pizza",Hsr,Hsr,Very Good
1503,Cita Pani,Quick Bites,3.8,55,350.0,yes,yes,"Biryani, North Indian, Arabian",Old Airport Road,Indiranagar,Good
1504,Citrus - The Leela Palace,Fine Dining,4.2,589,3500.0,no,yes,"North Indian, Italian, Asian, Continental, Mediterranean",Indiranagar,Old Airport Road,Very Good
1505,Citrus Cafe - Lemon Tree Hotel,Casual Dining,3.8,118,1900.0,no,no,"North Indian, Continental, South Indian, Asian",Brookefield,Whitefield,Good
1506,Citrus Cafe - Lemon Tree Premier,Casual Dining,3.9,183,2200.0,no,no,"North Indian, Continental, South Indian",Brigade Road,Ulsoor,Good
1507,City Cafe,"Beverage Shop, Quick Bites",3.3,4,200.0,yes,no,"Beverages, Juices, Fast Food, Rolls",Jayanagar,Jp Nagar,Good
1508,City Durbar,Casual Dining,3.7,71,450.0,yes,no,"North Indian, Chinese, Biryani",Basavanagudi,Jayanagar,Good
1509,Ck'S Bakery,Bakery,2.8,40,200.0,yes,no,"Bakery, Fast Food",Indiranagar,City Market,Average
1510,Classic Biryani Hut,Quick Bites,3.4,10,300.0,yes,no,"Biryani, Fast Food","Byresandra,Tavarekere,Madiwala",Hsr,Good
1511,Classic Lassi Shop,Beverage Shop,3.4,43,150.0,yes,no,"Beverages, Ice Cream",Lavelle Road,Ulsoor,Good
1512,Classic Shop,Beverage Shop,3.3,6,150.0,yes,no,"Juices, Beverages",Brigade Road,Ulsoor,Good
1513,Clean Bowled,"Takeaway, Delivery",3.3,4,300.0,yes,no,"Healthy Food, Salad",Koramangala 6Th Block,Indiranagar,Good
1514,Clean Eats,"Takeaway, Delivery",2.8,40,300.0,no,no,Healthy Food,Electronic City,Electronic City,Average
1515,Clean Slate Cafe,Cafe,4.1,272,600.0,yes,no,"Cafe, Continental, Italian",Malleshwaram,Malleshwaram,Very Good
1516,Cloud Foods,Casual Dining,2.8,40,600.0,no,no,"Bbq, Biryani, Charcoal Chicken, Chinese, North Indian, Kerala, Seafood, Street Food",Brigade Road,Hsr,Average
1517,Cloudnyn - Sterling Mac Hotel,Bar,4.0,417,1000.0,no,no,Finger Food,Old Airport Road,Old Airport Road,Very Good
1518,Clove Rooftop,Casual Dining,3.8,234,1000.0,no,yes,"Konkan, Seafood",Jayanagar,Jayanagar,Good
1519,Cluxi,Quick Bites,3.6,15,300.0,no,no,Fast Food,Kalyan Nagar,Kammanahalli,Good
1520,Coal Grill & Cafe,Quick Bites,3.3,8,300.0,no,no,Arabian,"Byresandra,Tavarekere,Madiwala",Btm,Good
1521,Coast,Casual Dining,3.2,68,750.0,yes,no,"Seafood, Mangalorean, North Indian, Biryani",Old Airport Road,Jeevan Bhima Nagar,Good
1522,Coastal Biryani Paradise,Casual Dining,3.9,140,500.0,yes,no,"North Indian, Chinese, Biryani",Malleshwaram,Rt Nagar,Good
1523,Coastal Creek,Casual Dining,3.3,13,600.0,no,no,"North Indian, Continental, South Indian",Church Street,Vasanth Nagar,Good
1524,Coastal Curry,Quick Bites,3.5,15,350.0,yes,no,"North Indian, Andhra, Chinese, Seafood",Rajajinagar,Vijay Nagar,Good
1525,Coastal Delight,Casual Dining,4.1,198,650.0,yes,no,"Seafood, South Indian, North Indian, Mangalorean, Chinese",Brigade Road,Indiranagar,Very Good
1526,Coastal Express,Quick Bites,3.4,35,300.0,yes,no,South Indian,Malleshwaram,Malleshwaram,Good
1527,Coastal Fish Land,Casual Dining,2.8,40,500.0,yes,no,Mangalorean,Bellandur,Bellandur,Average
1528,Coastal Hub,Casual Dining,4.0,364,700.0,yes,yes,"Kerala, Seafood, Chinese",Brookefield,Whitefield,Very Good
1529,Coastal Inn,Casual Dining,3.4,66,800.0,no,no,"Chinese, North Indian, Seafood",Bannerghatta Road,Bannerghatta Road,Good
1530,Coastal Mama,Casual Dining,4.1,466,700.0,no,yes,"Konkan, Mangalorean, North Indian, Seafood",Bannerghatta Road,Jp Nagar,Very Good
1531,Coastal Paradise Family Restaurant,Quick Bites,2.8,40,450.0,no,no,"North Indian, Chinese, Seafood",Koramangala 7Th Block,Wilson Garden,Average
1532,Coastal Spice,Casual Dining,3.7,56,900.0,yes,yes,"Seafood, North Indian, Chinese, Continental, Mangalorean",Malleshwaram,Rajajinagar,Good
1533,Cobaja,Casual Dining,4.2,82,700.0,yes,yes,"Seafood, South Indian, Bar Food, Mangalorean, Konkan",Residency Road,Brigade Road,Very Good
1534,Cochin Connection,Food Court,3.6,41,500.0,yes,no,"Kerala, South Indian","Byresandra,Tavarekere,Madiwala",Koramangala 6Th Block,Good
1535,Coco Barista,Cafe,2.8,40,400.0,no,no,"Cafe, Beverages","Byresandra,Tavarekere,Madiwala",Btm,Average
1536,Coco Grove Beer Cafe,Casual Dining,3.8,150,800.0,no,no,Continental,Brigade Road,Church Street,Good
1537,Cocoa Bakes,Bakery,3.6,14,350.0,yes,no,"Bakery, Desserts",Banashankari,Banashankari,Good
1538,Cocoa 'N' CrãÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ¨Me,Bakery,3.5,11,250.0,no,no,"Bakery, Desserts",Bannerghatta Road,Jp Nagar,Good
1539,Cocofresh,Food Court,3.3,4,300.0,no,no,Beverages,Brookefield,Brookefield,Good
1540,Coconadu,"Food Court, Quick Bites",3.6,36,400.0,no,no,"Kerala, Konkan",Koramangala 4Th Block,Koramangala 7Th Block,Good
1541,Coconut Grove,"Casual Dining, Bar",3.3,97,1100.0,no,no,"South Indian, Chettinad, Kerala, Seafood",Jayanagar,Jp Nagar,Good
1542,Coffee Bike,Kiosk,3.7,15,250.0,no,no,"Fast Food, Beverages",Bellandur,Bellandur,Good
1543,Coffee Bytes,Quick Bites,3.1,6,100.0,no,no,"Fast Food, South Indian",Banashankari,Banashankari,Good
1544,Coffee House,Quick Bites,3.3,6,150.0,no,no,South Indian,Lavelle Road,Majestic,Good
1545,Coffee Mechanics,Cafe,4.3,191,700.0,yes,no,"Cafe, Bakery, French, Jewish, Sandwich, Vegan, Coffee",Kalyan Nagar,Hbr Layout,Very Good
1546,Coffee Mug Cafe,Cafe,3.7,23,400.0,no,no,"Cafe, Chinese, North Indian, Fast Food",Marathahalli,Marathahalli,Good
1547,Coffee Tea & More,Quick Bites,4.0,63,150.0,yes,no,"Beverages, Sandwich","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Very Good
1548,Coffee Thindi,Quick Bites,3.5,15,150.0,no,no,South Indian,Kalyan Nagar,Banaswadi,Good
1549,Coffee Time,"Takeaway, Delivery",3.5,40,150.0,no,no,"Sandwich, Juices, Burger",Koramangala 6Th Block,Btm,Good
1550,Coffee Tindi,"Cafe, Quick Bites",3.8,75,200.0,yes,no,"Cafe, South Indian",Banashankari,Banashankari,Good
1551,Coffee@Arens,Cafe,3.8,77,550.0,yes,no,"Cafe, Fast Food",Kalyan Nagar,Banaswadi,Good
1552,Cold Fusion,Dessert Parlor,2.8,40,300.0,yes,no,"Ice Cream, Beverages, Desserts",Brookefield,Whitefield,Average
1553,Cold Smith Ice Creams,Dessert Parlor,3.9,41,450.0,yes,no,"Ice Cream, Desserts",Bellandur,Sarjapur Road,Good
1554,Cold Station,Quick Bites,3.8,18,250.0,yes,no,"Fast Food, Desserts",Malleshwaram,Rajajinagar,Good
1555,Cold Stone Creamery,Dessert Parlor,3.9,99,400.0,yes,no,"Ice Cream, Desserts",Bannerghatta Road,Bannerghatta Road,Good
1556,Combo Biriyani,Delivery,2.9,6,400.0,yes,no,Biryani,Brookefield,Whitefield,Average
1557,Combo Box,"Takeaway, Delivery",3.0,15,500.0,no,no,"North Indian, Biryani, Chinese","Byresandra,Tavarekere,Madiwala",Btm,Good
1558,Combo King Paramount,Food Court,3.1,12,500.0,no,no,"Chinese, Kerala","Byresandra,Tavarekere,Madiwala",Jayanagar,Good
1559,Combo Studio,Casual Dining,3.1,16,500.0,yes,no,"North Indian, Biryani, Chinese",Bannerghatta Road,Bannerghatta Road,Good
1560,Communiti,"Microbrewery, Casual Dining",4.6,3998,1500.0,no,no,"Continental, Bbq, Salad",Lavelle Road,Residency Road,Excellent
1561,Connie'S Restaurant & Steakhouse,Casual Dining,4.2,176,400.0,no,no,"Continental, Burger, Pizza, Steak",Church Street,Frazer Town,Very Good
1562,Container Coffee,Quick Bites,3.3,6,200.0,yes,no,South Indian,Lavelle Road,Ulsoor,Good
1563,Cookie Man,Bakery,3.2,5,150.0,yes,no,Bakery,Brookefield,Whitefield,Good
1564,Cooking Mom,Casual Dining,2.9,182,800.0,yes,no,"North Indian, Andhra",Bellandur,Bellandur,Average
1565,Cool Break,Dessert Parlor,3.4,11,150.0,no,no,"Desserts, Fast Food",Electronic City,Electronic City,Good
1566,Cool Corner,Quick Bites,4.2,191,250.0,yes,no,"Street Food, Fast Food",Banashankari,Basavanagudi,Very Good
1567,Cool Corner Arun Ice Cream,Dessert Parlor,3.5,8,200.0,no,no,"Desserts, Ice Cream",Church Street,Frazer Town,Good
1568,Cool Joint,Beverage Shop,4.2,820,250.0,no,no,"Beverages, Desserts",Basavanagudi,Jayanagar,Very Good
1569,Cool Lassi Burger,"Beverage Shop, Quick Bites",3.1,7,200.0,no,no,"Beverages, Fast Food, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Good
1570,Cool Point,Quick Bites,3.2,7,100.0,no,no,"Juices, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 5Th Block,Good
1571,Coorg Diaries,Quick Bites,3.5,129,400.0,yes,no,South Indian,Marathahalli,Kaggadasapura,Good
1572,Coorg Lunch Home,Quick Bites,3.6,57,300.0,yes,no,South Indian,Kalyan Nagar,Kammanahalli,Good
1573,Copacabana Pub,"Pub, Casual Dining",2.8,40,1500.0,no,no,"Mexican, North Indian, Continental",Brigade Road,Ulsoor,Average
1574,Copper Chimney,Casual Dining,4.1,40,1200.0,yes,yes,"North Indian, Biryani",Whitefield,Whitefield,Very Good
1575,Corner House Ice Cream,Dessert Parlor,4.1,219,400.0,no,no,"Ice Cream, Desserts",Frazer Town,Frazer Town,Very Good
1576,Corner Huts,Quick Bites,3.8,30,300.0,yes,no,"North Indian, Chinese, Biryani, South Indian",Bellandur,Bellandur,Good
1577,Corner Stone,"Beverage Shop, Quick Bites",3.6,42,300.0,no,no,"Beverages, Juices, Desserts, Italian",Banashankari,Banashankari,Good
1578,Corprate Biriyani Adda,Casual Dining,3.0,5,500.0,no,no,"North Indian, Chinese",Brookefield,Whitefield,Good
1579,Costa Biryanis,Delivery,3.3,10,300.0,yes,no,"Andhra, Biryani, North Indian, South Indian",Bellandur,East Bangalore,Good
1580,Costa Coffee,Cafe,3.0,6,500.0,no,no,Cafe,Sarjapur Road,Bellandur,Good
1581,Costal Kadai,Quick Bites,2.8,40,300.0,no,no,South Indian,Jayanagar,Jp Nagar,Average
1582,Cottage Loaf,"Bakery, Quick Bites",4.0,50,250.0,yes,no,"Bakery, Fast Food",Kalyan Nagar,Hennur,Very Good
1583,Countryside - The Taste Of Chettinad,Casual Dining,3.9,293,900.0,yes,yes,"Seafood, Biryani, South Indian, Chettinad",Kalyan Nagar,Kalyan Nagar,Good
1584,Covai Cafe,Quick Bites,3.6,17,200.0,no,no,South Indian,Brookefield,Whitefield,Good
1585,Crack That,"Food Court, Quick Bites",3.3,6,500.0,no,no,Continental,Bellandur,Bellandur,Good
1586,Crafted Plate,"Casual Dining, Cafe",4.2,237,600.0,yes,yes,"Cafe, Asian, Burger, Continental, Italian, Salad",Bannerghatta Road,Jp Nagar,Very Good
1587,Cranganore House,"Takeaway, Delivery",3.4,11,400.0,no,no,Seafood,Sarjapur Road,Sarjapur Road,Good
1588,Crave Bit Cafe,Cafe,2.8,40,600.0,no,no,Cafe,Bannerghatta Road,Jp Nagar,Average
1589,Crave Bite,Quick Bites,3.6,19,400.0,no,no,"Chinese, Italian, Fast Food, Momos","Byresandra,Tavarekere,Madiwala",Jayanagar,Good
1590,Cravebelly Veg & Non Veg,Quick Bites,2.8,40,150.0,no,no,"Fast Food, South Indian",Indiranagar,Old Airport Road,Average
1591,Cravings,Quick Bites,3.7,139,400.0,yes,no,"North Indian, Chinese, Rolls",Bannerghatta Road,Bannerghatta Road,Good
1592,Cravingz,"Beverage Shop, Quick Bites",3.7,17,400.0,yes,no,"Fast Food, Beverages",Whitefield,Whitefield,Good
1593,Cravisthan,Quick Bites,2.8,40,500.0,yes,no,"South Indian, North Indian",Brigade Road,Domlur,Average
1594,Cravy Wings,Quick Bites,4.2,289,400.0,yes,no,"American, Burger, Fast Food",Bannerghatta Road,Bannerghatta Road,Very Good
1595,Crawl Street,Bar,4.2,2589,1200.0,yes,yes,"Continental, Finger Food, North Indian, Chinese",Koramangala 7Th Block,Koramangala 5Th Block,Very Good
1596,Crazy Crush - Juices & Desserts Cafe,Beverage Shop,3.4,9,300.0,yes,no,"Beverages, Ice Cream, Fast Food",Brookefield,Whitefield,Good
1597,Crazy Pizza,"Food Court, Quick Bites",3.4,5,400.0,no,no,"Pizza, Fast Food",Rajajinagar,Malleshwaram,Good
1598,Cream & Fudge,Dessert Parlor,3.1,6,250.0,yes,no,"Ice Cream, Desserts",Kalyan Nagar,Nagawara,Good
1599,Cream And Bakes,Dessert Parlor,3.3,7,100.0,no,no,Desserts,Rajajinagar,Basaveshwara Nagar,Good
1600,Cream And Fudge,Dessert Parlor,3.1,9,250.0,yes,no,"Ice Cream, Desserts",Brookefield,Brookefield,Good
1601,Cream Chemistry,Dessert Parlor,3.9,75,500.0,yes,no,"Ice Cream, Desserts",Hsr,Hsr,Good
1602,Cream Factory,Dessert Parlor,3.4,17,400.0,no,no,Desserts,Malleshwaram,Malleshwaram,Good
1603,Cream House,Dessert Parlor,3.0,28,300.0,no,no,Desserts,Malleshwaram,Rajajinagar,Good
1604,Cream N Desserts,"Dessert Parlor, Beverage Shop",3.7,49,400.0,no,no,"Desserts, Beverages","Byresandra,Tavarekere,Madiwala",Koramangala 7Th Block,Good
1605,Cream Stone,Dessert Parlor,4.0,78,500.0,yes,no,"Desserts, Beverages",Brigade Road,Frazer Town,Very Good
1606,Creamvilla,"Cafe, Dessert Parlor",3.9,66,600.0,yes,no,"Cafe, Desserts, Ice Cream",Sarjapur Road,Sarjapur Road,Good
1607,Creamy Zone,Dessert Parlor,3.2,4,100.0,no,no,"Ice Cream, Juices",Brookefield,Brookefield,Good
1608,Creamyum,Delivery,4.0,95,300.0,no,no,"Bakery, Desserts",Kalyan Nagar,Hbr Layout,Very Good
1609,Create Cafe,Quick Bites,3.4,9,300.0,yes,no,Italian,Malleshwaram,Rajajinagar,Good
1610,Creme & Cheese,"Takeaway, Delivery",3.8,18,850.0,no,no,Desserts,Koramangala 4Th Block,Koramangala 4Th Block,Good
1611,Creme Bliss,Bakery,3.9,42,350.0,yes,no,"Bakery, Desserts",Kalyan Nagar,Hbr Layout,Good
1612,Crepe Nation,Food Truck,3.8,12,300.0,yes,no,"Fast Food, Desserts",Bannerghatta Road,South Bangalore,Good
1613,Crescent Avenue - Hotel Bangalore International,Casual Dining,3.6,41,1400.0,yes,no,"North Indian, Continental, Chinese, Asian, Thai",Brigade Road,Race Course Road,Good
1614,Crisp Cafe,"Cafe, Casual Dining",4.0,97,1100.0,no,no,"Salad, Cafe, Continental, Steak, Italian, Burger, Desserts, Pizza",Indiranagar,Indiranagar,Very Good
1615,Crispy Crust Pizza,Delivery,3.1,45,450.0,yes,no,Pizza,Indiranagar,Indiranagar,Good
1616,Crispy Fried Chicken,Quick Bites,3.3,11,150.0,yes,no,"Burger, Fast Food",Indiranagar,Old Airport Road,Good
1617,Croons,Dessert Parlor,3.8,26,350.0,no,no,Desserts,Brigade Road,Brigade Road,Good
1618,Cross Road Cafe,Cafe,3.9,91,300.0,yes,no,"Cafe, Fast Food, Chinese",Banashankari,Jayanagar,Good
1619,Cross Roads Cafe,Cafe,3.0,59,500.0,no,no,"Cafe, Italian, Tex-Mex, Fast Food, Burger",Old Airport Road,Indiranagar,Good
1620,Cross Roads Inn,Casual Dining,2.8,40,800.0,no,no,"North Indian, South Indian, Beverages",Marathahalli,Marathahalli,Average
1621,Crown Gold,Quick Bites,3.9,49,400.0,yes,no,"South Indian, Chinese, Seafood",Koramangala 4Th Block,Koramangala 4Th Block,Good
1622,Crown Resto,Casual Dining,2.8,40,450.0,no,no,"Fast Food, Chinese, North Indian, Biryani",Koramangala 4Th Block,Btm,Average
1623,Crumb Together,"Casual Dining, Bar",4.1,583,1200.0,yes,yes,"Continental, Finger Food, North Indian, Chinese",Bannerghatta Road,Jp Nagar,Very Good
1624,Crumbz Crunches,Quick Bites,3.1,44,450.0,yes,no,"North Indian, Chinese",Electronic City,Electronic City,Good
1625,Crunch And Munch,Quick Bites,3.7,23,300.0,yes,no,"Chinese, Street Food, Ice Cream",Banashankari,Uttarahalli,Good
1626,Crunch Pizzas,Delivery,2.6,54,600.0,yes,no,"Italian, Pizza","Byresandra,Tavarekere,Madiwala",Hsr,Average
1627,Crunch Pizzas - Express Delivery,Delivery,3.0,235,500.0,yes,no,Pizza,Indiranagar,Indiranagar,Good
1628,Crunchees Cafeteria,Quick Bites,3.4,11,400.0,no,no,Fast Food,Kalyan Nagar,Kalyan Nagar,Good
1629,Crunchie Corner,Quick Bites,4.0,44,450.0,yes,no,"Fast Food, Continental, Desserts",Brookefield,Brookefield,Very Good
1630,Crunchy Nights,Delivery,3.6,27,350.0,yes,no,"North Indian, Chinese, Continental","Byresandra,Tavarekere,Madiwala",Btm,Good
1631,Ctr,Quick Bites,4.7,4408,150.0,yes,no,South Indian,Malleshwaram,Malleshwaram,Excellent
1632,Cubbon Pavilion - Itc Gardenia,Fine Dining,4.3,678,2500.0,no,yes,"European, Continental, Chinese, Thai",Brigade Road,Richmond Road,Very Good
1633,Cubbonpete Donne Biryani,Quick Bites,3.9,92,300.0,yes,no,"South Indian, Biryani",New Bel Road,Sahakara Nagar,Good
1634,Cucumber Town,Delivery,4.2,306,600.0,yes,no,"Kerala, North Indian",Bannerghatta Road,Btm,Very Good
